u_id, p_id, rating, unixTime, brand, categories
4415, 14, 4, 1318291200
436, 14, 5, 1381536000
3931, 14, 5, 1387324800
1788, 14, 5, 1391040000
1056, 15, 4, 1241222400
4645, 16, 5, 1177804800
5677, 16, 4, 1163635200
4317, 17, 4, 1401235200
1460, 17, 5, 1374192000
1595, 17, 4, 1389312000
5107, 18, 5, 1388620800
222, 18, 5, 1373155200
5747, 18, 3, 1390608000
4641, 18, 5, 1362614400
3666, 18, 5, 1354060800
5304, 18, 2, 1318982400
5297, 18, 5, 1389916800
3700, 18, 5, 1401494400
2645, 18, 5, 1377734400
2433, 18, 4, 1294963200
6383, 18, 5, 1394064000
1072, 18, 4, 1296172800
1136, 18, 5, 1242172800
3459, 18, 5, 1355702400
6205, 19, 5, 1379030400
3147, 19, 5, 1330732800
6036, 20, 5, 1362268800
168, 20, 5, 1391817600
1931, 20, 5, 1301270400
5439, 20, 5, 1349827200
2845, 20, 5, 1387756800
3919, 20, 3, 1334534400
4833, 20, 5, 1305158400
2833, 20, 3, 1353456000
5738, 20, 5, 1365206400
6320, 20, 5, 1368230400
1549, 20, 4, 1386201600
3549, 20, 5, 1372636800
1329, 20, 4, 1354665600
975, 21, 5, 1293321600
2752, 21, 3, 1398902400
4038, 21, 4, 1387238400
5581, 21, 5, 1362700800
2355, 21, 5, 1338076800
1648, 21, 4, 1369699200
1139, 21, 5, 1370217600
1586, 21, 1, 1363824000
3160, 22, 5, 1258070400
6119, 23, 5, 1246320000
192, 23, 5, 1279065600
5222, 24, 5, 1374883200
982, 25, 5, 1385078400
2909, 26, 5, 1366070400
2348, 27, 5, 1386806400
4944, 27, 4, 1363737600
5642, 27, 5, 1356998400
1426, 27, 5, 1370563200
3530, 27, 5, 1364860800
1317, 27, 2, 1402704000
3373, 27, 5, 1389744000
2909, 27, 5, 1366070400
365, 27, 5, 1360886400
2117, 28, 3, 1367539200
3525, 29, 4, 1398038400
3990, 29, 5, 1402272000
2909, 29, 5, 1366070400
3542, 30, 5, 1372723200
3015, 31, 5, 1357603200
3950, 31, 5, 1345939200
1508, 32, 5, 1404432000
3564, 32, 5, 1356393600
1929, 32, 5, 1387411200
229, 32, 4, 1375920000
1938, 32, 5, 1258329600
6020, 32, 2, 1382313600
1815, 32, 5, 1282003200
4497, 33, 5, 1380844800
317, 33, 4, 1374192000
666, 33, 2, 1391385600
6229, 34, 1, 1400198400
848, 34, 5, 1372982400
1253, 34, 5, 1391212800
5141, 35, 1, 1357084800
1179, 35, 5, 1390867200
3428, 36, 3, 1178755200
4741, 36, 5, 1326931200
5664, 36, 4, 1285113600
351, 36, 4, 1346803200
6117, 36, 5, 1389657600
785, 36, 5, 1395619200
4908, 37, 5, 1365379200
535, 38, 5, 1381622400
3728, 38, 5, 1396310400
3843, 38, 5, 1367884800
907, 38, 1, 1335571200
3024, 39, 2, 1400198400
5110, 39, 5, 1389052800
3214, 39, 1, 1277942400
5095, 39, 5, 1388016000
681, 39, 5, 1395705600
5318, 39, 3, 1371168000
4940, 39, 5, 1284940800
284, 39, 5, 1373328000
3069, 39, 5, 1278460800
1457, 39, 2, 1389052800
4161, 39, 5, 1375142400
5446, 39, 2, 1365033600
737, 39, 1, 1314576000
6164, 39, 5, 1374364800
6231, 40, 4, 1391472000
3432, 40, 4, 1404604800
3360, 40, 2, 1384041600
3841, 40, 4, 1400716800
3829, 40, 5, 1364342400
1332, 40, 4, 1315526400
1341, 40, 5, 1400112000
5980, 40, 4, 1380153600
5101, 40, 5, 1375056000
4479, 41, 5, 1379203200
3534, 41, 4, 1370995200
5913, 41, 5, 1396828800
785, 41, 5, 1388188800
4129, 41, 3, 1314403200
1469, 42, 5, 1271462400
6033, 42, 1, 1372550400
2635, 42, 5, 1370131200
1253, 42, 5, 1369008000
807, 43, 5, 1317600000
4340, 43, 5, 1365724800
6383, 43, 5, 1382400000
1935, 44, 2, 1374969600
1121, 44, 5, 1360713600
1938, 44, 5, 1268697600
1000, 44, 3, 1365292800
1534, 44, 1, 1264377600
1068, 44, 5, 1355011200
1033, 44, 5, 1332979200
4836, 45, 4, 1344556800
3343, 45, 2, 1384905600
1813, 45, 5, 1390348800
2989, 45, 5, 1380672000
3206, 45, 5, 1370044800
2586, 45, 3, 1387065600
1938, 45, 5, 1268092800
1115, 45, 2, 1386374400
1000, 45, 2, 1393718400
991, 45, 2, 1362096000
763, 45, 5, 1358467200
4296, 45, 5, 1371340800
2771, 45, 5, 1385596800
4332, 46, 4, 1404518400
3426, 46, 5, 1320451200
2637, 46, 5, 1364256000
489, 46, 5, 1357862400
1431, 46, 3, 1361145600
2786, 46, 5, 1354665600
1281, 46, 5, 1366243200
2909, 46, 5, 1358985600
5101, 46, 5, 1369785600
572, 46, 5, 1398124800
5522, 46, 5, 1358985600
6412, 46, 5, 1385251200
3307, 47, 4, 1353369600
4816, 47, 5, 1375401600
3862, 47, 1, 1334275200
1887, 47, 5, 1369353600
2936, 47, 5, 1372723200
2828, 47, 1, 1303344000
5682, 47, 4, 1378252800
3066, 48, 5, 1388534400
2170, 48, 5, 1324598400
5160, 48, 5, 1373068800
4563, 48, 5, 1258502400
3206, 48, 5, 1369008000
959, 48, 5, 1376524800
2068, 48, 5, 1390435200
3449, 48, 5, 1373068800
2463, 48, 4, 1355616000
1692, 48, 5, 1371340800
2369, 48, 5, 1354838400
5777, 48, 3, 1355011200
4479, 49, 4, 1212624000
5336, 49, 5, 1385078400
4270, 49, 1, 1380844800
1741, 49, 5, 1371168000
5957, 50, 5, 1347235200
3442, 50, 1, 1374192000
3917, 50, 5, 1363824000
411, 50, 1, 1369353600
1452, 51, 5, 1165363200
128, 51, 5, 1375833600
6277, 51, 5, 1375747200
4501, 51, 5, 1359244800
917, 51, 4, 1382140800
2439, 51, 3, 1270857600
3102, 51, 5, 1383091200
1861, 51, 5, 1366934400
6107, 51, 4, 1386979200
2046, 52, 5, 1378425600
1121, 52, 3, 1385337600
4593, 53, 3, 1360454400
4189, 53, 5, 1361145600
3792, 54, 5, 1393286400
5383, 54, 5, 1324080000
1452, 55, 5, 1221609600
5739, 55, 5, 1367712000
3360, 55, 3, 1386201600
1526, 55, 5, 1245542400
3519, 55, 5, 1326499200
2558, 55, 5, 1193875200
5582, 55, 3, 1365811200
2397, 55, 5, 1390262400
4022, 55, 5, 1341792000
872, 55, 3, 1391040000
17, 55, 3, 1186358400
1875, 55, 4, 1287100800
587, 55, 3, 1330560000
5680, 55, 3, 1288569600
5936, 55, 4, 1372809600
876, 56, 3, 1384732800
4742, 56, 5, 1385596800
1347, 56, 5, 1365724800
2773, 56, 5, 1396483200
3609, 57, 5, 1381449600
3653, 57, 5, 1402185600
5777, 57, 4, 1365120000
2644, 58, 5, 1356566400
1434, 58, 5, 1379808000
4615, 58, 5, 1322611200
6024, 58, 5, 1357430400
5776, 58, 5, 1361232000
1261, 59, 5, 1355443200
3698, 59, 5, 1333584000
4821, 59, 5, 1364342400
4715, 60, 4, 1155427200
1499, 60, 5, 1402617600
2679, 60, 4, 1354752000
1093, 60, 5, 1202515200
809, 61, 5, 1359331200
1009, 61, 5, 1362528000
1251, 62, 3, 1402617600
507, 62, 5, 1388188800
5235, 62, 5, 1359590400
6438, 62, 4, 1395100800
2914, 62, 5, 1364256000
2905, 62, 1, 1390176000
1943, 62, 5, 1387065600
432, 62, 3, 1383264000
235, 62, 4, 1394582400
5402, 62, 5, 1378252800
5294, 62, 5, 1371600000
3837, 62, 4, 1357689600
2531, 62, 4, 1395964800
364, 62, 3, 1373760000
4947, 62, 5, 1370908800
4115, 62, 5, 1293840000
5078, 62, 5, 1327276800
6376, 62, 5, 1372377600
1925, 62, 5, 1400889600
4432, 62, 5, 1377216000
530, 62, 4, 1372118400
4076, 62, 5, 1392163200
709, 62, 5, 1370476800
1914, 62, 5, 1378252800
3306, 62, 5, 1293494400
1910, 62, 2, 1320105600
3965, 62, 5, 1345075200
4158, 62, 2, 1371945600
1495, 62, 5, 1363305600
4512, 62, 5, 1318464000
2674, 63, 5, 1386460800
4781, 64, 5, 1188432000
5054, 64, 5, 1354752000
81, 65, 5, 1362614400
1943, 65, 5, 1343433600
970, 65, 5, 1391212800
2221, 65, 5, 1381104000
1467, 65, 2, 1395446400
890, 66, 5, 1388448000
3902, 67, 2, 1384560000
5373, 67, 5, 1362009600
6093, 67, 5, 1383004800
2692, 67, 5, 1377043200
6388, 67, 2, 1385337600
5563, 67, 5, 1355270400
4709, 68, 5, 1404518400
224, 68, 5, 1395705600
2553, 68, 4, 1375228800
493, 68, 2, 1360886400
2661, 69, 3, 1380758400
348, 70, 5, 1355702400
2963, 70, 5, 1266710400
2511, 70, 4, 1392163200
4121, 70, 5, 1385683200
2654, 70, 5, 1269734400
3178, 70, 5, 1397001600
1037, 70, 5, 1392076800
165, 70, 5, 1342310400
3481, 70, 5, 1379894400
3726, 70, 5, 1382918400
3488, 70, 5, 1172966400
2710, 70, 5, 1385164800
3357, 70, 4, 1382054400
161, 70, 3, 1388016000
4096, 70, 5, 1365379200
204, 70, 5, 1351900800
5125, 71, 5, 1388880000
392, 71, 5, 1315699200
5773, 71, 4, 1324944000
1533, 71, 5, 1403049600
2258, 71, 3, 1382918400
989, 71, 5, 1335052800
6512, 71, 3, 1377561600
5542, 71, 5, 1293840000
3026, 71, 4, 1404864000
5484, 71, 4, 1397606400
471, 72, 5, 1376438400
4392, 72, 5, 1360972800
2100, 72, 5, 1401321600
2956, 72, 5, 1387497600
2714, 72, 4, 1329609600
3517, 72, 5, 1384819200
2434, 72, 5, 1301961600
3721, 72, 5, 1353369600
174, 73, 5, 1360627200
3488, 73, 5, 1172188800
2393, 74, 5, 1374192000
4351, 74, 5, 1329868800
392, 74, 2, 1328572800
4715, 74, 4, 1377734400
4904, 74, 3, 1374278400
875, 74, 4, 1340064000
4392, 74, 5, 1361750400
379, 74, 5, 1388275200
5303, 74, 5, 1375401600
6039, 74, 4, 1310083200
5564, 74, 5, 1391990400
4942, 74, 4, 1371168000
5196, 74, 5, 1405123200
2956, 74, 5, 1367971200
2247, 74, 4, 1369785600
4994, 74, 3, 1346457600
4985, 74, 5, 1388620800
5599, 74, 5, 1402185600
4604, 74, 5, 1402531200
1577, 74, 5, 1371859200
2536, 74, 4, 1401408000
2779, 74, 5, 1398124800
747, 74, 4, 1346976000
2202, 74, 3, 1308787200
4246, 74, 5, 1367798400
4738, 74, 5, 1371513600
4720, 74, 4, 1353283200
75, 74, 5, 1380844800
1495, 74, 5, 1331942400
5616, 74, 3, 1344556800
2516, 74, 5, 1313020800
3519, 75, 5, 1350691200
3004, 75, 5, 1382054400
3488, 75, 5, 1378166400
5023, 76, 5, 1388361600
225, 77, 2, 1352937600
5060, 77, 5, 1330300800
5820, 77, 2, 1402012800
1336, 77, 5, 1358640000
1708, 78, 5, 1404518400
1990, 79, 4, 1367366400
5373, 79, 5, 1361232000
2910, 79, 5, 1393459200
5705, 79, 4, 1351728000
3307, 80, 5, 1353369600
3935, 80, 4, 1393286400
6030, 80, 5, 1385337600
2428, 80, 5, 1349481600
1291, 80, 5, 1388448000
2820, 80, 5, 1384041600
2673, 80, 5, 1397779200
3188, 80, 5, 1398643200
137, 80, 5, 1378252800
5408, 80, 5, 1365638400
4910, 80, 4, 1376352000
2536, 80, 4, 1395014400
144, 80, 4, 1360454400
3414, 80, 5, 1366588800
1292, 80, 5, 1386547200
1954, 80, 5, 1388880000
5281, 80, 5, 1353542400
2422, 80, 5, 1395360000
3077, 80, 3, 1389225600
2722, 81, 5, 1401321600
2776, 81, 5, 1339718400
594, 81, 4, 1366588800
3140, 81, 5, 1403913600
526, 81, 5, 1376092800
2661, 81, 2, 1360886400
2838, 81, 1, 1386288000
810, 81, 5, 1369612800
5439, 81, 5, 1387411200
462, 81, 2, 1347148800
3290, 81, 5, 1370390400
4216, 81, 5, 1390953600
1837, 81, 5, 1358294400
5032, 81, 4, 1366070400
4277, 82, 5, 1280361600
817, 82, 5, 1282953600
475, 83, 5, 1320624000
1376, 83, 5, 1370908800
5806, 83, 5, 1302825600
4660, 84, 5, 1304899200
3238, 84, 4, 1376524800
5682, 84, 4, 1342483200
1066, 84, 5, 1388966400
5892, 85, 5, 1220400000
5649, 85, 5, 1222300800
2283, 86, 4, 1300233600
2684, 86, 5, 1186444800
3069, 86, 5, 1184025600
1312, 86, 5, 1202688000
1707, 87, 5, 1381449600
4531, 87, 4, 1209859200
5201, 87, 5, 1389571200
4095, 87, 5, 1385856000
5156, 87, 5, 1368662400
2685, 88, 5, 1231113600
3319, 88, 5, 1400457600
3961, 88, 5, 1404432000
643, 88, 4, 1335398400
1500, 88, 4, 1389139200
3069, 88, 2, 1174262400
2117, 88, 5, 1399852800
2685, 89, 5, 1230508800
1707, 89, 4, 1384473600
5234, 89, 5, 1395532800
5434, 89, 4, 1397779200
3429, 89, 5, 1096416000
1855, 89, 5, 1325548800
4568, 89, 5, 1400976000
2474, 89, 5, 1252281600
5465, 90, 5, 1286496000
1031, 90, 3, 1393804800
4588, 90, 5, 1200009600
5142, 90, 4, 1208217600
2248, 91, 5, 1397692800
5292, 91, 3, 1354406400
5405, 91, 4, 1179014400
2416, 92, 3, 1244764800
3069, 92, 5, 1170979200
5556, 92, 5, 1359763200
5786, 92, 5, 1171670400
2492, 92, 5, 1160697600
1078, 92, 3, 1348531200
2117, 92, 4, 1396224000
2416, 93, 2, 1237161600
2283, 93, 2, 1095984000
2112, 93, 5, 1243123200
3324, 93, 4, 1376784000
5796, 94, 4, 1369872000
2029, 94, 3, 1400544000
4531, 94, 5, 1209859200
2283, 94, 3, 1386460800
3069, 94, 5, 1102464000
6218, 94, 2, 1281139200
5786, 94, 5, 1171670400
4774, 94, 3, 1383436800
982, 94, 5, 1174435200
2117, 94, 5, 1392076800
722, 95, 5, 1356307200
3961, 95, 5, 1329436800
6391, 95, 5, 1398124800
755, 96, 4, 1208044800
4596, 96, 2, 1138060800
2012, 97, 5, 1347926400
3069, 97, 5, 1174608000
3429, 97, 5, 1096416000
1374, 98, 5, 1358985600
822, 98, 5, 1394409600
2866, 98, 4, 1378857600
4596, 98, 5, 1252454400
5500, 99, 5, 1283040000
5099, 99, 4, 1328313600
5863, 100, 5, 1401494400
1977, 100, 2, 1404345600
4920, 100, 5, 1362355200
2910, 100, 3, 1377043200
2007, 100, 5, 1392249600
2409, 101, 5, 1281657600
3144, 102, 5, 1393718400
733, 102, 3, 1333065600
246, 102, 5, 1303084800
2862, 103, 4, 1356825600
3933, 103, 5, 1394668800
5929, 103, 2, 1383177600
3657, 104, 4, 1394064000
3697, 104, 1, 1404172800
5846, 104, 5, 1297814400
4304, 104, 1, 1355875200
70, 104, 4, 1387843200
2195, 104, 5, 1383436800
143, 104, 5, 1354492800
3457, 104, 3, 1387411200
5629, 104, 3, 1348876800
549, 104, 4, 1347926400
2447, 104, 5, 1387065600
1621, 104, 5, 1388620800
3314, 104, 5, 1173571200
3559, 104, 5, 1393113600
4020, 104, 5, 1343001600
1989, 104, 4, 1364860800
1950, 104, 5, 1397347200
3848, 104, 4, 1371427200
4590, 104, 4, 1356652800
6202, 104, 5, 1395446400
5867, 104, 5, 1350345600
3040, 104, 5, 1231718400
5978, 104, 4, 1398643200
6442, 104, 4, 1395878400
1900, 104, 5, 1298678400
6005, 104, 5, 1396310400
6310, 104, 5, 1388534400
4889, 104, 5, 1394236800
2221, 104, 2, 1314489600
1838, 104, 5, 1288396800
3629, 104, 4, 1382572800
6388, 104, 4, 1393286400
4311, 104, 5, 1370822400
4619, 104, 5, 1395964800
541, 104, 3, 1353283200
614, 104, 5, 1264896000
5342, 104, 2, 1344643200
4513, 104, 5, 1374105600
1892, 105, 5, 1325116800
5031, 105, 4, 1246752000
2950, 105, 5, 1250121600
5505, 105, 5, 1386028800
4426, 105, 3, 1260144000
2526, 105, 4, 1354060800
467, 106, 2, 1211846400
570, 107, 5, 1200268800
2269, 107, 5, 1325116800
3773, 107, 5, 1178668800
3519, 107, 4, 1328745600
3878, 108, 4, 1286496000
5586, 109, 4, 1322784000
1121, 109, 5, 1376438400
6437, 109, 5, 1384646400
1938, 109, 4, 1277769600
926, 109, 5, 1395273600
396, 109, 1, 1390694400
31, 110, 5, 1363305600
528, 110, 5, 1371600000
3565, 111, 5, 1396396800
6253, 111, 5, 1388275200
3214, 111, 3, 1296259200
4687, 111, 5, 1387929600
5956, 111, 3, 1396051200
608, 111, 5, 1370217600
5144, 111, 5, 1386028800
834, 111, 5, 1390089600
2478, 111, 5, 1367971200
5771, 112, 5, 1394064000
1258, 112, 5, 1359590400
4473, 112, 5, 1405036800
147, 112, 3, 1366156800
1320, 112, 5, 1368835200
1953, 112, 5, 1375315200
2723, 113, 5, 1271894400
5482, 113, 4, 1375660800
3540, 113, 5, 1264291200
6083, 114, 5, 1384905600
3942, 114, 3, 1381017600
5969, 114, 5, 1335225600
4563, 114, 5, 1339113600
5187, 114, 4, 1248220800
1130, 114, 3, 1388707200
1061, 114, 5, 1131321600
5319, 114, 5, 1400457600
1417, 114, 5, 1313366400
2413, 114, 3, 1182988800
934, 114, 4, 1304208000
320, 115, 4, 1391644800
6174, 115, 5, 1393632000
4573, 115, 5, 1389139200
2089, 115, 4, 1390003200
454, 115, 5, 1322438400
6540, 115, 5, 1400803200
4952, 115, 5, 1346198400
175, 115, 5, 1387324800
108, 115, 4, 1365984000
3772, 116, 5, 1356825600
4573, 116, 5, 1389139200
454, 116, 5, 1273622400
3601, 116, 5, 1294358400
2269, 117, 5, 1371340800
3185, 118, 5, 1369180800
4245, 118, 5, 1398902400
1341, 118, 4, 1400112000
2479, 118, 5, 1402272000
26, 119, 5, 1380758400
4035, 119, 4, 1401926400
2959, 120, 5, 1377820800
3086, 120, 5, 1387411200
3106, 120, 4, 1360627200
1558, 120, 5, 1392681600
1876, 120, 3, 1359417600
4762, 120, 5, 1353369600
418, 120, 5, 1229385600
4993, 120, 5, 1390694400
134, 120, 5, 1365552000
3086, 121, 5, 1387411200
6429, 121, 5, 1386633600
1558, 121, 5, 1392681600
5556, 121, 4, 1358985600
2623, 121, 5, 1374019200
134, 121, 5, 1365552000
1535, 122, 5, 1403568000
3773, 123, 5, 1345161600
663, 123, 5, 1345248000
5476, 123, 5, 1329350400
5073, 123, 5, 1350432000
5854, 124, 2, 1286323200
2039, 125, 5, 1335052800
3342, 125, 5, 1378598400
4533, 125, 5, 1160697600
5164, 126, 5, 1359849600
70, 126, 5, 1356652800
5095, 126, 5, 1388016000
5750, 126, 5, 1244592000
1398, 126, 4, 1371427200
4091, 127, 5, 1390521600
2257, 127, 5, 1244592000
4642, 128, 5, 1367539200
4217, 128, 5, 1232064000
4033, 128, 5, 1364774400
1494, 129, 2, 1361232000
668, 129, 4, 1365120000
1934, 130, 4, 1321228800
3926, 130, 5, 1391385600
676, 131, 5, 1365292800
5062, 132, 5, 1313884800
5455, 132, 5, 1386633600
95, 132, 5, 1379030400
4846, 133, 5, 1352160000
2050, 133, 5, 1370217600
5601, 133, 4, 1401408000
3306, 133, 5, 1270771200
1399, 133, 5, 1355961600
5342, 133, 4, 1334707200
2562, 134, 4, 1386201600
6187, 135, 5, 1384992000
3214, 136, 5, 1338163200
2905, 136, 5, 1322956800
2563, 136, 5, 1403222400
2968, 136, 5, 1391904000
6064, 136, 4, 1377561600
1310, 137, 2, 1294704000
1479, 138, 5, 1305763200
6151, 139, 2, 1353888000
6099, 140, 3, 1361750400
1402, 140, 5, 1392422400
4813, 140, 5, 1381017600
4710, 140, 5, 1383868800
2142, 140, 5, 1380412800
2888, 140, 3, 1393027200
6344, 140, 3, 1393459200
2103, 140, 5, 1366156800
1684, 141, 5, 1386547200
1732, 141, 5, 1355184000
2884, 141, 4, 1345852800
6509, 141, 5, 1404864000
4879, 141, 5, 1246665600
5470, 142, 5, 1382572800
1480, 142, 4, 1386115200
4055, 142, 5, 1194912000
3427, 142, 5, 1312588800
4943, 143, 4, 1398816000
4739, 143, 4, 1342915200
1551, 143, 5, 1342224000
3213, 143, 4, 1395100800
3587, 143, 5, 1402358400
2907, 143, 5, 1384992000
1357, 144, 4, 1400889600
1445, 144, 5, 1403568000
4308, 144, 5, 1312156800
3878, 144, 5, 1277251200
3006, 144, 5, 1374883200
2457, 144, 5, 1401926400
1344, 144, 5, 1342569600
5717, 144, 4, 1401753600
2442, 144, 5, 1374019200
2805, 144, 5, 1353542400
3876, 144, 3, 1341964800
2065, 144, 5, 1369872000
3078, 145, 3, 1386806400
6169, 146, 3, 1241049600
5332, 146, 5, 1356998400
5819, 146, 1, 1369353600
5995, 146, 3, 1379376000
4614, 147, 5, 1332201600
6294, 147, 5, 1355529600
4659, 147, 3, 1368748800
3960, 147, 5, 1392681600
304, 147, 4, 1391385600
1493, 147, 5, 1369526400
6271, 148, 5, 1326412800
4658, 149, 5, 1389225600
235, 149, 5, 1359936000
4869, 149, 5, 1390003200
6271, 149, 5, 1326412800
6096, 150, 5, 1380758400
416, 150, 3, 1395619200
4855, 150, 4, 1393891200
1669, 150, 5, 1359590400
757, 150, 5, 1373932800
3014, 150, 5, 1367193600
6099, 150, 5, 1400544000
5192, 150, 5, 1392768000
1768, 150, 5, 1373241600
2373, 150, 5, 1375315200
1530, 150, 5, 1378771200
3894, 150, 4, 1385337600
4483, 150, 5, 1360108800
1619, 150, 4, 1404604800
6298, 150, 2, 1400198400
540, 150, 5, 1357084800
218, 150, 4, 1389052800
5827, 150, 4, 1394841600
3430, 150, 4, 1383523200
2588, 150, 5, 1397865600
1829, 150, 5, 1395619200
1972, 150, 5, 1404864000
4819, 151, 4, 1357344000
468, 151, 5, 1376352000
5284, 151, 5, 1384387200
396, 151, 2, 1376352000
2347, 152, 5, 1137024000
1938, 152, 3, 1254960000
5995, 152, 1, 1379376000
907, 152, 2, 1354406400
4326, 153, 5, 1376006400
3115, 154, 3, 1358121600
3028, 154, 3, 1330041600
5605, 155, 2, 1404950400
5228, 155, 4, 1404518400
383, 155, 3, 1353801600
1684, 155, 5, 1373932800
5749, 155, 2, 1404691200
73, 155, 5, 1372291200
4605, 155, 5, 1217030400
6349, 155, 4, 1376611200
3481, 155, 5, 1403395200
4613, 155, 5, 1359676800
266, 155, 5, 1382140800
3802, 155, 1, 1397606400
2848, 155, 3, 1404518400
3021, 155, 3, 1396569600
863, 155, 4, 1387238400
5824, 155, 3, 1402185600
372, 155, 5, 1390608000
4025, 155, 3, 1333324800
2666, 155, 5, 1386028800
5110, 156, 5, 1393200000
1436, 156, 4, 1381708800
3301, 156, 3, 1375401600
4636, 156, 3, 1282176000
4018, 156, 4, 1386720000
1734, 156, 2, 1365120000
2236, 156, 5, 1374364800
2786, 156, 5, 1389484800
4237, 156, 5, 1365465600
981, 157, 5, 1395878400
2682, 157, 3, 1325894400
1469, 158, 5, 1197590400
899, 158, 3, 1351900800
6379, 159, 5, 1392854400
6045, 159, 5, 1354320000
3759, 160, 5, 1357257600
3551, 160, 5, 1395619200
3996, 160, 5, 1380067200
557, 160, 2, 1370563200
210, 161, 4, 1377129600
1091, 161, 5, 1222992000
5879, 161, 5, 1234915200
5293, 161, 3, 1360800000
418, 161, 4, 1341360000
171, 162, 2, 1392249600
6350, 162, 3, 1388620800
5110, 162, 4, 1368748800
5095, 162, 5, 1388016000
5219, 162, 5, 1389657600
4302, 162, 2, 1404259200
5254, 162, 3, 1305676800
284, 162, 4, 1373241600
26, 162, 5, 1380758400
6317, 162, 5, 1374451200
3528, 162, 5, 1322438400
4131, 162, 5, 1400976000
3764, 163, 5, 1373241600
3467, 163, 4, 1366761600
432, 163, 5, 1365465600
3863, 163, 5, 1384387200
1745, 163, 5, 1374969600
515, 163, 3, 1370908800
3392, 163, 5, 1360454400
2370, 164, 5, 1397520000
432, 164, 2, 1381190400
3863, 164, 5, 1399075200
4386, 164, 2, 1388188800
437, 165, 5, 1398816000
1240, 165, 5, 1393200000
3503, 166, 3, 1206576000
3432, 167, 2, 1404518400
3, 167, 2, 1372204800
65, 167, 4, 1381363200
34, 167, 5, 1398556800
1508, 167, 2, 1403136000
3969, 167, 4, 1363651200
6434, 167, 5, 1048896000
2818, 167, 1, 1338595200
3124, 167, 2, 1334102400
3850, 167, 5, 1382054400
4968, 167, 5, 1375747200
3551, 167, 5, 1395619200
788, 167, 4, 1401408000
1860, 167, 5, 1356652800
5822, 167, 1, 1367798400
3105, 168, 4, 1381449600
1812, 168, 5, 1388016000
5997, 168, 4, 1299024000
1938, 168, 5, 1255132800
2216, 168, 2, 1390867200
3728, 168, 1, 1396310400
2114, 169, 5, 1404259200
4144, 169, 5, 1394668800
3729, 169, 5, 1402531200
5049, 169, 5, 1357084800
483, 169, 5, 1371513600
368, 170, 5, 1341792000
4278, 171, 3, 1380758400
1669, 171, 3, 1359590400
6025, 172, 5, 1390867200
2338, 172, 5, 1356652800
1938, 172, 5, 1268092800
4395, 173, 5, 1340928000
5892, 173, 5, 1397088000
4562, 174, 5, 1390435200
1697, 174, 4, 1386028800
5893, 174, 5, 1355443200
4914, 174, 5, 1363910400
493, 174, 5, 1338768000
3140, 175, 5, 1401580800
6309, 175, 5, 1354060800
2905, 175, 5, 1351209600
1604, 175, 5, 1289433600
1178, 175, 5, 1369008000
1210, 175, 5, 1391385600
6345, 175, 5, 1396828800
3371, 175, 5, 1390176000
3254, 175, 5, 1355529600
4187, 175, 5, 1377216000
5837, 175, 4, 1401408000
6321, 176, 5, 1393459200
3229, 176, 3, 1392940800
3858, 176, 1, 1347494400
5900, 176, 4, 1374969600
3124, 176, 5, 1366675200
3094, 176, 4, 1312243200
4807, 176, 5, 1393545600
1603, 176, 5, 1227571200
1160, 176, 1, 1340150400
1503, 176, 5, 1383782400
1993, 176, 2, 1402790400
235, 176, 4, 1378339200
6311, 176, 4, 1403481600
3869, 176, 4, 1342137600
