5 12044 8747 12127 15607 12746
5 7123 15317 8414 18116 12653
5 14121 7559 16302 15540 2558
5 19044 17481 11148 5783 17632
5 18326 533 1851 13739 18679
5 16949 4357 12719 2150 6265
5 6293 305 7130 12747 1846
5 16639 14821 13916 12288 9554
5 10490 19083 11267 17954 18323
5 7495 17767 16939 16431 3496
5 16949 456 16482 2710 15177
5 13392 19006 13969 12973 4016
5 17032 4069 12653 9657 10073
5 7552 12653 9687 3944 1086
5 15862 1181 6293 11777 2240
5 18116 5983 16071 5195 5622
5 7495 15826 13192 15730 2542
5 315 4353 9083 9028 18315
5 755 14972 6079 742 15967
5 8268 5277 2639 4481 14844
5 14256 12666 313 315 9072
5 7484 5274 12195 14786 10000
5 754 12519 9687 10073 11410
5 4763 15376 2305 4708 2680
5 4368 1577 14308 10954 1607
5 16950 3164 16528 4027 9247
5 17358 14724 7290 15661 18443
5 2550 15829 17245 12421 363
5 10561 17082 13734 17781 13953
5 7563 8997 18835 3748 9308
5 3890 17799 6300 15235 7495
5 13705 9603 18541 13324 3339
5 1999 17222 14911 14973 15277
5 10516 10384 18326 9757 12214
5 7552 2064 2408 1304 8049
5 5928 11680 15987 4023 15929
5 14267 179 11014 11387 6578
5 15809 6582 322 17791 10344
5 9336 12769 3382 4016 13500
5 2623 18996 12214 13599 19005
5 5433 7495 315 18316 13756
5 17674 2305 13599 4395 17285
5 8418 16174 17645 526 527
5 5433 8268 10003 12910 8636
5 9691 14943 18989 14149 4623
5 117 4136 11640 648 9478
5 16939 7498 7497 17593 10810
5 18246 190 17337 8269 3266
5 18326 15355 19006 6758 6141
5 2101 13705 2931 5983 14256
5 11686 15560 2259 4559 4541
5 8262 4483 16912 7444 1878
5 3266 14972 13366 17149 14349
5 1152 1335 2305 18253 5543
5 15824 2905 2086 4614 191
5 17021 8150 17138 17897 835
5 16939 11663 7296 13319 15331
5 3233 15369 18330 7015 15831
5 18779 4016 4613 17870 18358
5 315 10995 3183 8379 2872
5 14918 15214 7739 9195 11589
5 5435 13170 13982 12924 12490
5 14563 5550 17962 9691 18639
5 15658 8980 2814 12920 12135
5 5872 17015 2463 4454 869
5 5435 11256 19045 10414 14411
5 13418 17018 4222 3121 3087
5 2906 16328 13734 16319 5741
5 17593 4027 13340 9718 9711
5 4606 6300 17120 15987 17792
5 14252 1086 7661 16431 8576
5 13461 3591 3890 14965 1535
5 17290 8378 17076 14252 9384
5 18315 226 15695 6065 16950
5 4613 13599 7552 6165 3703
5 13951 19008 4017 10558 8267
5 1235 7240 15711 10354 5983
5 7381 12888 8676 17962 5980
5 3486 3233 7563 18265 11772
5 13686 10458 17245 240 14755
5 2037 18118 18431 14393 8906
5 17816 17786 17782 4613 14308
5 12638 18509 1361 7535 18898
5 9496 17990 15254 6267 9458
5 2989 3820 10946 19122 6194
5 4408 9664 9666 18609 2331
5 117 8688 13493 12451 5511
5 12638 17245 18446 5983 3847
5 9295 18326 15376 4023 2294
5 5105 7612 19008 6868 9309
5 1235 17761 4538 5930 17130
5 18326 7552 16548 16582 5663
5 13471 3461 12857 8639 9485
5 3266 13471 125 7174 8764
5 14121 8164 9691 8747 17890
5 13373 17594 17816 17781 2229
5 16706 13110 18265 11014 1020
5 10003 12254 1261 16926 1536
5 16950 9882 16303 14287 11949
5 11764 17594 4027 10698 7652
5 14149 17595 2305 5007 4936
5 977 10256 18330 4708 10073
5 5269 3410 3195 15567 6516
5 15962 3233 5627 6300 7484
5 16939 17202 11483 6731 5077
5 14918 9289 7463 4674 12071
5 3233 8916 18326 4637 14385
5 4357 5037 3815 18030 11649
5 3233 11702 17483 7680 15768
5 315 9657 10344 19044 2166
5 18342 8412 18326 10256 9757
5 10256 4143 13693 1333 7867
5 15661 9246 13183 11981 10885
5 10910 8643 14762 14962 14527
5 7495 10983 7379 2529 505
5 10003 18127 1696 17595 1998
5 17594 13021 4483 3173 15987
5 3233 17649 9207 16099 15868
5 9496 469 12025 4613 15802
5 4069 10576 4544 8744 607
5 4873 13471 582 7685 8268
5 16443 16932 13183 9758 9769
5 13021 6680 12719 17207 8643
5 7497 13734 11852 8222 9499
5 7326 8553 9725 18964 8916
5 4314 16939 8562 12447 11542
5 5872 14651 17799 893 17859
5 4357 9236 4026 8940 14527
5 10983 17066 1785 57 15317
5 10698 7103 6344 10576 11235
5 3233 8025 1603 7628 10319
5 17667 483 17761 9769 13651
5 5929 315 8253 3241 13746
5 17481 4406 1741 2305 18209
5 7563 7552 249 17890 314
5 17003 14041 9009 16271 1727
5 13599 5006 16939 9695 2954
5 17337 13298 14481 17582 6211
5 7495 12681 11804 5983 7238
5 13925 10688 18943 14786 9309
5 4012 4014 8407 9440 16169
5 754 12082 8414 5007 466
5 7552 10458 3820 8745 8747
5 8482 4027 754 3241 949
5 10458 8747 3815 18970 18127
5 4265 5599 8848 1916 4354
5 15243 15705 4708 18342 11485
5 4406 13922 8747 3116 2630
5 13922 4562 2558 10983 10543
5 5699 9279 6540 15622 4304
5 14917 5674 2917 10161 7392
5 17816 17803 305 16152 1222
5 7278 7495 8482 12398 11457
5 9236 16473 2446 8542 17120
5 17120 16939 8977 10979 1097
5 75 16950 7679 14853 13679
5 3888 4637 4137 11181 11407
5 3233 18740 5322 8549 4243
5 7278 18611 5266 15967 13630
5 263 9603 15123 1458 15831
5 16939 226 11804 2305 1213
5 4680 11223 9757 7252 17887
5 10675 18326 15829 15725 15826
5 6801 10073 7513 15809 4376
5 3918 12681 14520 16575 7264
5 75 12562 14644 13211 11337
5 5273 4613 6801 11584 13183
5 18985 8747 10763 12085 4421
5 13652 3844 4016 11256 6377
5 8760 14821 5750 2960 18970
5 4195 12874 947 10250 15317
5 315 18330 15369 10169 18633
5 10458 6470 467 6722 2116
5 6300 11261 13132 2672 18810
5 13953 12390 2144 4613 7552
5 16071 16950 3125 14244 6466
5 9433 9295 7495 3885 9657
5 3233 8827 14028 2073 6177
5 18315 17650 16099 8747 4483
5 10099 17582 18027 14681 10462
5 14755 9499 11127 11680 10895
5 10017 15430 18378 499 13161
5 4328 15317 18326 2933 8268
5 15824 13350 8417 10459 18996
5 16334 1330 4052 7130 18932
5 10983 1741 11043 6716 5892
5 6578 12384 9199 17571 17037
5 5983 13924 17514 10212 14724
5 8747 5252 16473 9295 13350
5 10458 8407 4023 9076 4287
5 17645 14149 754 3313 5722
5 8541 2150 5691 12288 13126
5 15347 6383 4018 15369 13061
5 15655 5839 4287 17305 8794
5 9603 17004 9875 7612 10834
5 3815 864 17775 9592 16163
5 14585 5250 12103 9687 15606
5 6470 3890 5494 9207 12867
5 9691 18834 8468 9076 5550
5 10722 8220 4582 4028 15180
5 9806 7527 11408 11926 11923
5 6436 17885 12519 17189 7624
5 6578 9199 11713 11945 16935
5 11640 12335 8267 8266 8268
5 8747 13599 15553 10081 9603
5 12349 3832 3524 179 3881
5 657 17667 3531 17945 16822
5 10983 3703 13615 12939 11987
5 14727 5983 9382 15739 1216
5 13461 4745 14069 1 16913
5 15703 19176 516 11981 15702
5 189 18316 17769 5252 8268
5 13606 7246 18082 12611 6473
5 1763 2810 14974 5490 12895
5 1367 12424 13824 5820 17498
5 7552 5967 2056 1762 11014
5 9901 17982 2206 10256 8401
5 5983 16497 3929 17255 12674
5 240 12726 17582 13756 10073
5 10458 10490 582 9545 7319
5 9335 10458 2259 10729 12212
5 18884 3972 13982 2604 8264
5 16931 12922 4207 2393 4723
5 9621 8747 16443 8027 5980
5 13165 16939 9236 9621 6882
5 1020 18456 12174 3494 10119
5 10789 16113 4723 173 4997
5 11900 10687 18473 4283 11143
5 6300 15271 18293 9133 3444
5 16950 13481 14636 15622 17704
5 4637 4731 2276 14149 9076
5 8124 14175 6350 703 14381
5 17222 9303 14587 12939 6031
5 8747 6297 15269 5550 7817
5 3065 570 6314 12288 1130
5 9704 12027 3960 10096 2968
5 8747 15746 512 7345 14016
5 13599 10810 2529 8542 10344
5 3618 18599 6588 14779 5967
5 7563 2406 17113 3648 16904
5 11371 17680 17964 5327 15827
5 18315 12221 124 9734 2770
5 7495 10531 17050 3911 15076
5 17761 9657 6443 5475 14244
5 16949 9603 18323 2710 14949
5 18343 3649 9802 3087 8738
5 15376 13002 690 11455 6940
5 2989 17769 2122 6427 14586
5 2101 1435 12085 18326 907
5 4483 10357 9657 6030 375
5 17645 13534 17661 11332 190
5 4805 9880 513 9105 15164
5 4876 4873 5256 10433 13558
5 15115 7237 57 1980 9008
5 1399 13599 14770 14762 2482
5 8243 8334 3550 14321 14982
5 10688 4524 8053 4063 13086
5 15141 18315 1700 7957 10903
5 13599 14943 15228 17672 18326
5 10800 5983 15183 9052 9445
5 18934 5092 18342 7266 15483
5 1453 17663 17453 9930 5841
5 15870 8808 14121 17358 11014
5 4613 5918 15827 16608 10202
5 1453 2872 15309 2060 8981
5 18934 8124 8029 9076 917
5 825 7815 15007 16912 10213
5 9603 6344 10790 4560 7434
5 14911 18182 3029 17870 8268
5 8289 7933 17748 7513 6621
5 240 17185 2558 9421 7264
5 9433 17609 4602 1778 1469
5 11721 17571 5648 8213 15707
5 4337 17663 13242 15483 15014
5 16949 3900 529 17719 18907
5 6871 6868 15430 7495 8414
5 4357 6039 8118 1503 10260
5 18326 18315 6801 9436 14822
5 3266 11680 14315 14323 7460
5 5983 13216 7164 10373 11151
5 3516 9236 18510 4273 11229
5 7503 8268 15695 18948 3692
5 1775 10394 13973 5228 4944
5 8940 14724 4688 10011 7630
5 10394 6356 2758 4483 15137
5 10810 8339 6787 13466 2070
5 10983 7887 13223 18342 14884
5 14308 18316 10285 17821 2980
5 17885 3799 8961 13587 2276
5 16838 11124 8459 19013 17527
5 11368 19034 1503 1536 7134
5 13471 958 13194 13775 12082
5 4027 5729 13336 14695 10790
5 1284 4852 2516 9405 17761
5 9763 4023 13110 8110 1388
5 17003 4137 14938 2023 7267
5 4027 7552 9285 4613 2907
5 9771 19013 9022 9076 7527
5 17601 2305 4888 13935 8738
5 18371 15773 2747 10609 13656
5 2934 12769 12760 7495 18632
5 6388 18326 9763 13438 17452
5 8747 8135 599 18643 17024
5 11981 17954 18178 952 18348
5 12601 8253 8714 8198 18243
5 3516 3512 1503 7139 7677
5 13651 13169 14121 10778 9710
5 9028 12254 10003 6146 18876
5 7527 13310 16360 7139 11686
5 10344 16181 190 14256 15826
5 117 10003 10486 16278 2641
5 14671 10796 17929 15448 16928
5 18615 11640 3890 9220 1943
5 16949 11483 13492 18103 10576
5 11588 213 18946 13147 14431
5 11014 1762 13471 216 14993
5 10017 16931 315 12857 5364
5 16155 13110 5966 12653 315
5 754 13998 8268 7322 18329
5 18779 10394 17136 13242 4130
5 5980 12198 1130 3485 8165
5 12349 16377 16887 15277 18509
5 4483 16932 17207 8512 15962
5 16950 9516 12432 10779 2057
5 15014 8940 7195 3743 117
5 15376 4376 17579 16583 9528
5 17337 6141 6335 8310 17975
5 14917 18330 13421 7196 3431
5 2814 14820 7552 16434 9223
5 17404 17508 13799 9801 12219
5 12251 16950 7495 6801 10344
5 7121 18195 5159 7040 2917
5 14846 8520 8972 2678 16750
5 6868 12539 10344 12668 18522
5 9335 16939 6255 5433 12867
5 3066 7190 16582 8747 12450
5 17134 7728 15726 7756 17748
5 12212 14498 13615 15868 7182
5 2460 7192 13461 18053 276
5 13021 15369 14992 16109 17705
5 17624 12182 11476 17320 6897
5 3808 3098 7930 18846 13923
5 4026 8544 14144 9394 8078
5 18118 7495 14705 2673 10202
5 12270 12838 2872 7758 14892
5 2460 4023 12478 12681 1398
5 10217 9207 11854 3509 5165
5 13189 2993 5488 13525 11775
5 1049 9074 18027 14681 13192
5 7495 3004 13471 2305 1999
5 3266 11553 2549 16056 8977
5 1861 13606 7888 12719 117
5 3233 15094 10189 17875 12666
5 18884 5254 5663 8268 8267
5 7518 16949 11663 1316 13002
5 5980 16600 9443 4071 18221
5 11148 7940 8520 5074 12939
5 17254 7961 8388 13797 13506
5 1453 6032 4849 13321 5317
5 3815 8289 10146 10576 17748
5 9011 12002 10983 17431 18329
5 5440 12857 16931 1097 10297
5 2305 8759 3266 75 10732
5 12715 3065 13993 4286 8530
5 6801 18398 13446 12445 198
5 4069 9438 456 15847 17328
5 2542 9022 5340 5948 12180
5 4395 8400 5674 8740 11222
5 2520 17519 17962 7552 8266
5 16939 2381 3510 17444 15177
5 10143 117 607 18732 10
5 3070 12782 15177 11068 7365
5 7690 13233 16950 869 5841
5 14992 15725 11014 629 14732
5 15437 6746 1450 5503 145
5 10931 13722 467 17153 17465
5 16840 16443 15130 16473 6014
5 1453 17320 10072 9501 7332
5 18315 5980 4023 17962 18103
5 13183 17236 12716 5387 10348
5 3815 4688 6430 1930 7285
5 16443 2480 18621 7246 5320
5 14883 7495 2565 9560 9692
5 1152 9433 13110 18434 9687
5 9074 13402 6408 17594 7726
5 3911 13734 2822 582 14238
5 9194 2408 7739 1121 5224
5 8268 15369 16582 6669 13594
5 9901 5930 8106 13880 11704
5 6065 16170 17761 9072 16949
5 18221 607 11804 10602 10105
5 5403 5997 9022 16424 8268
5 16949 13461 15006 12257 10226
5 10983 19044 313 4222 3516
5 754 2238 2374 6719 11480
5 4873 16904 16598 16611 8263
5 19008 11219 14149 2305 11766
5 13392 18262 8553 18789 13367
5 6297 1398 13628 12756 18127
5 4023 10146 14957 10575 17094
5 9752 1980 13605 13301 8643
5 17594 17 3116 14958 1415
5 11148 305 7634 6625 1251
5 17767 5261 13152 729 10003
5 16133 12429 3956 2933 2297
5 8124 17650 15726 12247 8259
5 116 3233 5504 672 12075
5 1235 12399 19083 5335 17400
5 5383 17337 15578 11275 12288
5 7278 13605 17719 15927 18444
5 3815 18913 13382 16859 2985
5 13471 10688 6300 16312 8512
5 1861 4626 18611 11484 11264
5 3266 16172 226 17029 3200
5 14535 10732 16278 8477 5867
5 13461 7628 16602 2905 18071
5 15707 13310 17328 12288 11278
5 17667 14121 2758 13145 14308
5 1396 13471 17076 9567 17178
5 7527 7552 13471 4384 13734
5 14308 4084 2370 8525 13471
5 6465 12095 18326 17761 11238
5 17337 12540 7953 18578 18762
5 3067 11408 5543 17621 10789
5 10810 11455 10983 7934 8869
5 17825 19053 5764 11014 17245
5 1483 14003 10732 2713 1296
5 10983 10531 7192 14105 5690
5 9140 6466 6921 4196 17268
5 4613 6263 9802 4421 803
5 3346 17428 17260 6563 17259
5 10698 13653 15920 18139 7312
5 5252 4560 12228 9223 3355
5 13734 3461 3373 13324 3296
5 15987 14883 14696 7639 11772
5 7089 10147 14291 16613 8995
5 9901 15927 9709 18601 4625
5 4613 17962 5252 8268 11663
5 18316 15376 16750 2641 16410
5 9773 8763 17645 7326 18443
5 18265 13756 11174 10171 5442
5 416 7687 8124 3928 16865
5 11040 8268 4063 10634 12813
5 16688 4024 11852 13647 12653
5 8289 1272 2607 13826 11385
5 17514 5053 3127 15223 16248
5 3815 7739 15622 17390 10958
5 10344 16460 10006 4602 18129
5 7949 11550 12399 4157 12384
5 4702 3313 16904 4285 5392
5 17890 10688 3815 16947 19044
5 16443 4613 4791 3890 17514
5 5252 8328 4583 13110 15406
5 5872 14268 18573 16473 885
5 17761 15636 5 15622 18323
5 2406 11350 6878 15236 315
5 14252 7535 7519 13910 15612
5 5079 7596 15972 3614 9987
5 6266 16252 4828 11014 7652
5 3163 6383 10789 14724 17594
5 17120 9438 17530 3766 9435
5 12941 13233 16251 3573 6596
5 7252 14184 10735 16573 16224
5 9422 190 4708 5435 7659
5 11473 15987 2070 18999 4023
5 10983 17402 2680 8920 13428
5 15317 13524 7626 14810 6996
5 7026 5611 4375 129 4265
5 17954 18316 9763 18326 2623
5 7552 1398 17913 7381 14832
5 15987 13649 3266 16712 8473
5 18265 8541 16939 12653 10520
5 18371 4023 17644 15347 4764
5 13734 14671 1730 5200 13336
5 6801 3890 15658 11193 10179
5 10895 12857 150 8169 18489
5 3890 4023 2931 18285 7612
5 4542 18036 10787 12258 3172
5 17514 13904 18372 18103 1714
5 755 2023 9111 6772 11520
5 7460 17730 12974 9801 2052
5 16582 18398 9133 17644 17562
5 9074 11447 4962 16587 18326
5 6300 4996 2040 3464 17314
5 18704 124 10575 6996 14487
5 2985 9207 285 18103 14149
5 8401 14252 14062 7495 2144
5 11626 2126 14211 9361 383
5 5980 2726 3087 13492 19094
5 4023 7552 15824 5433 14659
5 11362 13734 13756 9201 6104
5 3197 13922 14671 5611 6839
5 3516 16802 18699 8961 3227
5 13651 9207 15180 694 17372
5 12095 5983 12666 841 6696
5 5273 12567 4209 1786 13192
5 18085 9711 14256 17664 16424
5 10954 3728 4191 198 3241
5 16602 17194 16917 10311 11181
5 7726 13324 15054 7489 5560
5 18316 5435 9550 315 13594
5 7682 14803 17337 16063 17645
5 3719 9216 11934 3337 12542
5 13925 6113 10567 16867 18489
5 17890 976 607 6344 9201
5 11640 13194 8468 18326 6528
5 1591 1845 8091 401 18946
5 1741 1068 18963 1577 14952
5 18027 17191 7957 4408 10222
5 11860 9901 3081 17500 9601
5 842 11764 15743 6912 5674
5 9236 3799 13756 11680 13481
5 5983 8268 18607 456 2680
5 11790 11276 12384 10263 528
5 12235 4370 16312 4613 11244
5 11447 8940 4853 3395 3958
5 116 1842 4454 6811 2375
5 12103 8643 11481 17897 10232
5 7552 16401 13192 4164 15211
5 3329 724 15693 7652 14724
5 5980 9771 8420 3158 528
5 12450 11680 3993 7757 12039
5 18615 16251 10806 8449 8764
5 18178 17524 14268 1778 9801
5 15130 226 15641 12601 3367
5 12109 16862 6517 1521 4613
5 1212 3241 13050 11910 10205
5 16838 3788 6519 19036 9965
5 7322 3516 11079 6202 7949
5 3566 15967 6993 1426 17716
5 17018 19044 15369 11410 2928
5 10745 8730 1274 4581 11941
5 18330 15369 14932 2935 2843
5 16111 4285 5392 17518 14463
5 17 10812 16904 2949 8155
5 18825 3197 16827 12429 3200
5 75 14724 18699 3000 16429
5 13929 11362 6868 19008 3486
5 7872 4027 2491 14937 10459
5 3353 7495 5909 15593 9437
5 15562 8827 19053 3232 8497
5 2031 7051 2537 10520 5382
5 17 15402 7900 7291 11942
5 7288 3815 8747 7726 6605
5 6300 10903 10310 18330 781
5 15656 15198 4027 13125 9140
5 8289 2634 5383 582 2150
5 18615 14330 2916 10169 9901
5 2542 7320 6308 8541 9443
5 3516 3349 15427 5077 607
5 18330 16544 9488 10682 1398
5 7552 4023 17761 17552 17949
5 3116 15793 10503 7026 16907
5 6211 7192 4375 8729 12816
5 16904 8059 4052 17924 2304
5 5237 16312 10615 17480 679
5 11275 4239 15295 14641 17868
5 11663 15369 6605 1778 9801
5 14744 10169 17207 5338 18006
5 16369 7294 13267 264 7253
5 13808 5674 15488 17579 538
5 17680 2305 4315 2010 2565
5 19053 13267 8169 5852 14312
5 2933 8243 4357 1547 17005
5 17954 8553 3066 16451 6538
5 9455 11766 2406 607 9411
5 4097 11482 1725 10811 18633
5 5322 8808 16730 15618 14358
5 13923 6211 12903 6405 648
5 16377 16495 12399 4707 14512
5 9620 16789 7958 15325 11531
5 14671 2246 14416 11310 10458
5 7552 4544 11824 7278 5504
5 16443 9603 17767 5949 17477
5 9741 10073 8124 2680 5611
5 12653 15130 2144 9558 3523
5 7518 7679 15369 9901 10073
5 13310 16997 11991 16216 17645
5 8035 13756 14920 12850 14949
5 10983 15967 18824 12768 5539
5 15655 2150 7775 1033 2058
5 18902 6439 15277 10457 15497
5 538 17021 17032 13228 11193
5 13973 16374 6836 1657 14850
5 17068 5261 4613 8712 5249
5 8124 13845 17698 5034 7136
5 16443 9773 6331 13605 9806
5 6430 5105 2277 14364 6300
5 11473 10384 5500 19083 144
5 11680 7518 14920 9930 18323
5 1696 3266 8268 17595 17767
5 226 1152 16621 16641 16443
5 15094 6525 7626 15196 7116
5 5383 3725 14413 821 18385
5 3929 6297 3639 3186 13645
5 10344 13366 10952 11399 9769
5 18330 4688 1020 11182 7624
5 19038 14006 5227 15622 6921
5 16939 2891 9416 14360 1977
5 18708 15328 16440 10511 8882
5 6525 6344 4044 18256 7175
5 18510 10696 5524 15355 18326
5 9691 9901 9681 18615 15277
5 15369 13791 11663 2623 7192
5 17767 15578 14256 13822 12811
5 4885 4613 14121 16600 15602
5 8396 16181 15987 5392 13350
5 17480 19049 15217 18573 16170
5 3373 4873 6300 218 12109
5 17 8120 6421 438 17619
5 7428 8553 4550 19083 2305
5 841 5311 16838 4583 16607
5 15884 14121 6409 3043 13628
5 2305 17885 14733 15406 15243
5 3365 3000 5722 8260 18323
5 19083 648 10867 8006 10119
5 13471 1348 18912 5708 18876
5 11193 11331 2551 17631 8361
5 739 12681 7026 13146 14659
5 7912 7139 14832 17093 10220
5 1197 6409 9657 2116 15317
5 15344 7230 12096 9452 15371
5 12122 1335 14612 10920 853
5 13350 15561 10157 7535 682
5 7940 18124 14910 7296 18762
5 13151 11148 859 13047 15967
5 10789 11086 16623 14609 13060
5 18016 12447 16107 11637 1025
5 12653 11088 6927 17863 12894
5 14830 6525 12894 12767 3365
5 8747 14038 11485 13073 15636
5 8940 16590 9868 10246 116
5 16931 15831 3947 12050 5913
5 17 15414 13711 17909 5141
5 5440 1125 2302 15125 18990
5 12450 13391 15365 9855 12210
5 12562 3035 1483 1603 11930
5 8482 9891 12101 9981 1811
5 10398 2596 14992 8931 395
5 6594 37 3692 19075 1178
5 13951 17 12384 9657 11934
5 12519 13791 4782 11362 15002
5 9076 4637 4260 190 4708
5 3916 5167 12096 13496 16939
5 11663 6665 11410 4489 9886
5 18597 11680 264 11278 14836
5 9722 519 15560 4016 7571
5 3911 2305 4316 4327 7682
5 9295 17662 4876 17519 16414
5 15672 5782 12177 8850 9073
5 11154 2472 12256 9119 17578
5 17018 6468 2433 6509 1272
5 13990 16003 13772 14934 4856
5 4366 7811 6708 5627 6788
5 12957 3409 6389 11276 102
5 18330 4559 7614 9436 4932
5 13706 13916 8059 19060 12833
5 13951 9657 607 8101 4265
5 16931 8401 6868 12653 12681
5 5228 14385 18330 14704 15336
5 864 6409 1232 8961 878
5 10627 9303 3516 3087 8888
5 17113 305 13969 2276 18253
5 3900 18578 9445 14485 15227
5 13418 16140 6818 17211 17767
5 17404 8940 18489 7649 16585
5 6507 5831 9295 471 17962
5 10514 16789 14344 2531 15967
5 17870 15290 6344 13056 14864
5 18326 5491 6470 12135 8286
5 11971 10350 12911 131 16178
5 18044 17236 9538 9544 17968
5 12075 17675 17680 9857 11714
5 13808 13923 4613 4680 15144
5 14149 16163 14348 13081 8150
5 15462 18615 8719 5433 10558
5 18326 6427 12894 11502 4591
5 12447 19044 9972 4623 9603
5 75 16040 13151 9929 9747
5 7552 3266 17675 10489 17663
5 1591 17859 7535 8594 11637
5 5356 6905 1908 8039 3934
5 8681 17228 12673 780 5475
5 2758 11014 7428 416 7388
5 10302 303 4620 3019 15220
5 3232 10091 7900 15483 14553
5 9657 4510 7073 6518 10245
5 9901 8423 2623 2022 4137
5 7552 15633 1190 13086 4304
5 695 13166 18323 12288 18917
5 15180 9569 14385 19006 13772
5 17208 3355 10118 14617 13166
5 1023 11777 8258 14435 14311
5 15591 5630 7682 18834 4936
5 9719 9958 8010 15355 11455
5 15987 19006 15277 10140 10142
5 10297 11148 14412 150 9164
